ShipmentID,OrderNumber,WarehouseCode,CarrierCode,ShipDate,DeliveryDate,TransitDays,WeatherDelay,LateDelivery
43826,SO0043826,SEA,CAR003,2022-09-18,2022-09-26,8,False,False
43827,SO0043827,SEA,CAR004,2024-03-25,2024-04-02,8,False,False
43828,SO0043828,DEN,CAR004,2022-07-19,2022-07-27,8,False,False
43829,SO0043829,DAL,CAR004,2023-12-16,2023-12-20,4,False,False
43830,SO0043830,SEA,CAR003,2024-05-08,2024-05-10,2,False,False
43831,SO0043831,MIA,CAR003,2024-12-28,2025-01-07,10,False,True
43832,SO0043832,LAX,CAR001,2021-07-03,2021-07-09,6,False,True
43833,SO0043833,ATL,CAR004,2023-02-13,2023-02-21,8,False,False
43834,SO0043834,CHI,CAR005,2022-06-20,2022-06-25,5,False,True
43835,SO0043835,MIA,CAR002,2024-04-06,2024-04-08,2,False,False
43836,SO0043836,PHX,CAR002,2024-11-01,2024-11-07,6,False,False
43837,SO0043837,DEN,CAR003,2024-08-08,2024-08-11,3,False,False
43838,SO0043838,PHX,CAR001,2021-09-09,2021-09-14,5,False,False
43839,SO0043839,PHX,CAR001,2024-03-15,2024-03-16,1,False,False
43840,SO0043840,CHI,CAR005,2022-06-09,2022-06-15,6,False,False
43841,SO0043841,MIA,CAR003,2022-07-17,2022-07-21,4,False,False
43842,SO0043842,LAX,CAR003,2021-11-12,2021-11-20,8,False,False
43843,SO0043843,ATL,CAR005,2021-11-14,2021-11-19,5,False,False
43844,SO0043844,MIA,CAR001,2021-03-24,2021-03-26,2,False,False
43845,SO0043845,CHI,CAR002,2024-01-19,2024-01-20,1,False,False
43846,SO0043846,DAL,CAR005,2021-03-09,2021-03-15,6,False,False
43847,SO0043847,CHI,CAR003,2022-08-30,2022-09-03,4,False,False
43848,SO0043848,ATL,CAR004,2023-10-14,2023-10-23,9,False,True
43849,SO0043849,DAL,CAR003,2025-08-21,2025-08-22,1,False,False
43850,SO0043850,CHI,CAR004,2022-03-31,2022-04-03,3,False,False
43851,SO0043851,SEA,CAR002,2021-12-02,2021-12-10,8,False,False
43852,SO0043852,ATL,CAR005,2022-04-01,2022-04-05,4,False,False
43853,SO0043853,ATL,CAR003,2023-09-21,2023-09-25,4,False,False
43854,SO0043854,MIA,CAR004,2025-01-04,2025-01-07,3,False,False
43855,SO0043855,LAX,CAR004,2021-07-09,2021-07-14,5,False,False
43856,SO0043856,MIA,CAR002,2023-12-08,2023-12-09,1,False,False
43857,SO0043857,DAL,CAR002,2021-07-16,2021-07-18,2,False,False
43858,SO0043858,CHI,CAR003,2021-09-02,2021-09-09,7,False,False
43859,SO0043859,DEN,CAR002,2021-12-04,2021-12-12,8,False,True
43860,SO0043860,MIA,CAR003,2021-01-29,2021-02-03,5,False,False
43861,SO0043861,CHI,CAR002,2025-02-26,2025-03-04,6,False,False
43862,SO0043862,LAX,CAR005,2024-02-22,2024-02-25,3,False,False
43863,SO0043863,DAL,CAR005,2021-12-18,2021-12-19,1,False,False
43864,SO0043864,LAX,CAR001,2025-12-12,2025-12-15,3,False,False
43865,SO0043865,DAL,CAR002,2024-08-12,2024-08-16,4,False,False
43866,SO0043866,LAX,CAR003,2023-12-21,2023-12-22,1,False,False
43867,SO0043867,PHX,CAR005,2022-09-27,2022-10-05,8,True,False
43868,SO0043868,LAX,CAR001,2022-08-02,2022-08-09,7,False,False
43869,SO0043869,PHX,CAR003,2024-06-01,2024-06-06,5,False,False
43870,SO0043870,MIA,CAR002,2024-10-30,2024-11-05,6,False,False
43871,SO0043871,DEN,CAR003,2021-10-04,2021-10-11,7,False,False
43872,SO0043872,MIA,CAR002,2024-04-13,2024-04-17,4,False,False
43873,SO0043873,SEA,CAR003,2021-03-18,2021-03-22,4,False,False
43874,SO0043874,DAL,CAR002,2022-07-09,2022-07-16,7,False,False
43875,SO0043875,CHI,CAR004,2022-03-17,2022-03-24,7,False,False
43876,SO0043876,LAX,CAR001,2022-07-03,2022-07-04,1,False,False
43877,SO0043877,PHX,CAR004,2025-10-03,2025-10-09,6,False,False
43878,SO0043878,MIA,CAR005,2021-06-16,2021-06-23,7,False,False
43879,SO0043879,PHX,CAR005,2022-10-31,2022-11-10,10,False,True
43880,SO0043880,PHX,CAR002,2025-02-13,2025-02-21,8,False,False
43881,SO0043881,CHI,CAR001,2021-07-10,2021-07-17,7,False,False
43882,SO0043882,DEN,CAR002,2024-03-10,2024-03-19,9,True,False
43883,SO0043883,SEA,CAR005,2021-07-19,2021-07-23,4,False,False
43884,SO0043884,LAX,CAR004,2021-04-13,2021-04-19,6,False,False
43885,SO0043885,CHI,CAR004,2024-12-12,2024-12-18,6,False,False
43886,SO0043886,LAX,CAR001,2024-08-16,2024-08-20,4,False,False
43887,SO0043887,DEN,CAR001,2021-04-20,2021-04-28,8,False,False
43888,SO0043888,SEA,CAR005,2022-04-16,2022-04-19,3,False,False
43889,SO0043889,MIA,CAR005,2022-06-03,2022-06-05,2,False,False
43890,SO0043890,DAL,CAR002,2023-06-12,2023-06-18,6,False,False
43891,SO0043891,SEA,CAR003,2024-08-14,2024-08-19,5,False,False
43892,SO0043892,CHI,CAR003,2024-09-23,2024-09-27,4,False,False
43893,SO0043893,MIA,CAR005,2022-03-18,2022-03-21,3,False,False
43894,SO0043894,ATL,CAR001,2023-02-01,2023-02-05,4,False,False
43895,SO0043895,DEN,CAR005,2023-08-11,2023-08-13,2,False,False
43896,SO0043896,DAL,CAR005,2025-06-23,2025-06-30,7,False,False
43897,SO0043897,CHI,CAR004,2024-07-14,2024-07-21,7,False,False
43898,SO0043898,DEN,CAR004,2023-02-09,2023-02-10,1,False,False
43899,SO0043899,ATL,CAR003,2023-01-02,2023-01-09,7,False,True
43900,SO0043900,LAX,CAR002,2023-05-03,2023-05-04,1,False,False
43901,SO0043901,CHI,CAR005,2025-08-04,2025-08-14,10,False,True
43902,SO0043902,ATL,CAR003,2022-07-16,2022-07-17,1,False,False
43903,SO0043903,ATL,CAR002,2024-11-16,2024-11-21,5,False,False
43904,SO0043904,ATL,CAR005,2025-07-10,2025-07-19,9,False,True
43905,SO0043905,PHX,CAR003,2025-10-04,2025-10-12,8,False,False
43906,SO0043906,DAL,CAR002,2022-05-16,2022-05-21,5,False,False
43907,SO0043907,MIA,CAR005,2025-04-10,2025-04-13,3,False,False
43908,SO0043908,DEN,CAR005,2025-01-04,2025-01-11,7,False,True
43909,SO0043909,DAL,CAR003,2021-10-29,2021-10-31,2,False,False
43910,SO0043910,DAL,CAR004,2022-07-29,2022-07-30,1,False,False
43911,SO0043911,PHX,CAR004,2022-06-02,2022-06-05,3,False,False
43912,SO0043912,CHI,CAR001,2024-12-27,2025-01-04,8,False,False
43913,SO0043913,DAL,CAR001,2023-11-27,2023-11-30,3,False,False
43914,SO0043914,DEN,CAR001,2024-05-19,2024-05-23,4,False,True
43915,SO0043915,MIA,CAR003,2021-03-14,2021-03-16,2,False,False
43916,SO0043916,ATL,CAR005,2021-01-27,2021-02-05,9,False,True
43917,SO0043917,MIA,CAR005,2022-02-04,2022-02-15,11,False,True
43918,SO0043918,LAX,CAR005,2023-06-22,2023-06-27,5,False,False
43919,SO0043919,ATL,CAR004,2024-04-25,2024-04-27,2,False,False
43920,SO0043920,CHI,CAR004,2022-08-15,2022-08-22,7,False,False
43921,SO0043921,DEN,CAR002,2021-05-13,2021-05-16,3,False,False
43922,SO0043922,SEA,CAR005,2023-02-05,2023-02-07,2,False,False
43923,SO0043923,DEN,CAR002,2023-07-19,2023-07-21,2,False,False
43924,SO0043924,CHI,CAR001,2022-10-21,2022-10-26,5,False,False
43925,SO0043925,ATL,CAR005,2023-11-26,2023-12-04,8,False,False
43926,SO0043926,DEN,CAR004,2025-07-27,2025-08-03,7,False,False
43927,SO0043927,PHX,CAR003,2025-03-01,2025-03-02,1,False,False
43928,SO0043928,LAX,CAR003,2021-08-02,2021-08-03,1,False,False
43929,SO0043929,ATL,CAR003,2023-05-04,2023-05-10,6,False,False
43930,SO0043930,SEA,CAR004,2025-02-06,2025-02-13,7,False,False
43931,SO0043931,CHI,CAR003,2024-04-08,2024-04-11,3,False,False
43932,SO0043932,PHX,CAR002,2021-06-18,2021-06-22,4,False,False
43933,SO0043933,SEA,CAR005,2023-04-01,2023-04-06,5,False,False
43934,SO0043934,PHX,CAR003,2025-11-13,2025-11-17,4,True,False
43935,SO0043935,LAX,CAR005,2025-03-01,2025-03-05,4,False,False
43936,SO0043936,LAX,CAR004,2022-02-27,2022-03-07,8,False,False
43937,SO0043937,DEN,CAR004,2023-10-10,2023-10-18,8,False,False
43938,SO0043938,DAL,CAR005,2024-03-01,2024-03-04,3,False,False
43939,SO0043939,MIA,CAR004,2025-09-05,2025-09-12,7,False,False
43940,SO0043940,DEN,CAR004,2021-09-19,2021-09-26,7,True,False
43941,SO0043941,ATL,CAR005,2021-09-23,2021-09-30,7,False,False
43942,SO0043942,LAX,CAR002,2024-07-12,2024-07-13,1,False,False
43943,SO0043943,LAX,CAR005,2023-12-02,2023-12-09,7,False,False
43944,SO0043944,ATL,CAR002,2022-11-22,2022-11-23,1,False,False
43945,SO0043945,ATL,CAR005,2023-04-23,2023-04-28,5,False,False
43946,SO0043946,PHX,CAR005,2024-01-31,2024-02-07,7,False,True
43947,SO0043947,MIA,CAR005,2022-07-27,2022-07-30,3,False,False
43948,SO0043948,LAX,CAR004,2023-07-12,2023-07-17,5,False,False
43949,SO0043949,LAX,CAR002,2024-12-27,2025-01-02,6,False,False
43950,SO0043950,PHX,CAR002,2023-03-20,2023-03-27,7,False,False
43951,SO0043951,CHI,CAR004,2024-10-21,2024-10-27,6,False,False
43952,SO0043952,CHI,CAR001,2023-02-26,2023-03-02,4,False,True
43953,SO0043953,DAL,CAR003,2021-10-29,2021-11-01,3,False,False
43954,SO0043954,LAX,CAR003,2025-11-18,2025-11-22,4,False,True
43955,SO0043955,DAL,CAR005,2023-04-29,2023-05-05,6,False,False
43956,SO0043956,MIA,CAR002,2024-04-14,2024-04-22,8,False,False
43957,SO0043957,DAL,CAR004,2024-09-11,2024-09-15,4,False,True
43958,SO0043958,DEN,CAR004,2023-09-26,2023-10-01,5,False,False
43959,SO0043959,DAL,CAR001,2023-03-19,2023-03-27,8,False,False
43960,SO0043960,LAX,CAR003,2022-02-07,2022-02-08,1,False,False
43961,SO0043961,PHX,CAR001,2024-04-23,2024-05-03,10,False,True
43962,SO0043962,PHX,CAR003,2025-06-21,2025-06-22,1,False,False
43963,SO0043963,DAL,CAR005,2023-10-23,2023-10-30,7,False,False
43964,SO0043964,MIA,CAR001,2025-02-19,2025-02-20,1,False,False
43965,SO0043965,LAX,CAR003,2022-04-17,2022-04-26,9,False,True
43966,SO0043966,ATL,CAR002,2022-04-13,2022-04-16,3,False,False
43967,SO0043967,CHI,CAR002,2024-11-07,2024-11-09,2,False,False
43968,SO0043968,DEN,CAR004,2025-09-27,2025-10-03,6,False,False
43969,SO0043969,CHI,CAR002,2021-03-31,2021-04-07,7,False,False
43970,SO0043970,DAL,CAR004,2025-12-17,2025-12-22,5,False,True
43971,SO0043971,DEN,CAR004,2022-09-13,2022-09-17,4,False,False
43972,SO0043972,DAL,CAR001,2023-02-09,2023-02-17,8,False,False
43973,SO0043973,DAL,CAR004,2022-12-31,2023-01-08,8,False,False
43974,SO0043974,DAL,CAR002,2024-02-03,2024-02-07,4,False,False
43975,SO0043975,DAL,CAR002,2024-09-30,2024-10-07,7,False,False
43976,SO0043976,DEN,CAR001,2024-01-18,2024-01-25,7,False,False
43977,SO0043977,LAX,CAR004,2024-07-02,2024-07-07,5,False,False
43978,SO0043978,DEN,CAR002,2024-01-23,2024-01-25,2,False,False
43979,SO0043979,PHX,CAR003,2021-07-20,2021-07-26,6,False,False
43980,SO0043980,DEN,CAR002,2023-06-01,2023-06-04,3,False,False
43981,SO0043981,DAL,CAR005,2023-02-01,2023-02-03,2,False,False
43982,SO0043982,CHI,CAR002,2022-05-11,2022-05-12,1,False,False
43983,SO0043983,SEA,CAR005,2024-02-02,2024-02-07,5,False,False
43984,SO0043984,MIA,CAR004,2021-11-22,2021-11-25,3,False,False
43985,SO0043985,SEA,CAR004,2021-07-17,2021-07-22,5,False,False
43986,SO0043986,PHX,CAR001,2024-02-07,2024-02-15,8,False,False
43987,SO0043987,MIA,CAR004,2023-11-07,2023-11-11,4,False,False
43988,SO0043988,PHX,CAR003,2025-09-23,2025-09-29,6,False,False
43989,SO0043989,ATL,CAR002,2023-07-22,2023-07-23,1,False,False
43990,SO0043990,SEA,CAR003,2024-02-09,2024-02-15,6,False,False
43991,SO0043991,ATL,CAR004,2022-04-26,2022-04-28,2,False,False
43992,SO0043992,SEA,CAR001,2025-10-20,2025-10-28,8,False,False
43993,SO0043993,ATL,CAR004,2024-08-26,2024-08-27,1,False,False
43994,SO0043994,DAL,CAR003,2022-12-13,2022-12-21,8,False,False
43995,SO0043995,SEA,CAR005,2024-10-21,2024-10-29,8,False,True
43996,SO0043996,DEN,CAR005,2025-12-05,2025-12-06,1,False,False
43997,SO0043997,CHI,CAR005,2025-07-07,2025-07-11,4,False,False
43998,SO0043998,LAX,CAR005,2023-01-17,2023-01-23,6,False,False
43999,SO0043999,DEN,CAR005,2021-03-06,2021-03-07,1,False,False
44000,SO0044000,MIA,CAR002,2021-10-27,2021-10-31,4,False,False
44001,SO0044001,DEN,CAR002,2025-09-28,2025-10-01,3,False,False
44002,SO0044002,DEN,CAR004,2024-03-15,2024-03-22,7,False,False
44003,SO0044003,SEA,CAR005,2023-04-30,2023-05-05,5,False,True
44004,SO0044004,SEA,CAR002,2021-09-09,2021-09-14,5,False,False
44005,SO0044005,LAX,CAR004,2022-11-24,2022-11-26,2,False,False
44006,SO0044006,SEA,CAR002,2021-10-19,2021-10-25,6,False,False
44007,SO0044007,CHI,CAR002,2021-05-25,2021-05-31,6,False,False
44008,SO0044008,DAL,CAR002,2023-08-10,2023-08-12,2,False,False
44009,SO0044009,LAX,CAR005,2024-09-25,2024-10-03,8,False,False
44010,SO0044010,MIA,CAR005,2023-11-27,2023-11-29,2,False,False
44011,SO0044011,DAL,CAR003,2021-08-05,2021-08-12,7,False,False
44012,SO0044012,ATL,CAR001,2023-01-24,2023-01-25,1,False,False
44013,SO0044013,ATL,CAR002,2025-09-05,2025-09-10,5,True,False
44014,SO0044014,DAL,CAR004,2024-11-28,2024-12-06,8,False,False
44015,SO0044015,DEN,CAR003,2022-12-23,2022-12-24,1,False,False
44016,SO0044016,DEN,CAR005,2022-10-17,2022-10-19,2,False,False
44017,SO0044017,ATL,CAR003,2024-12-27,2025-01-04,8,False,False
44018,SO0044018,LAX,CAR001,2021-08-17,2021-08-25,8,False,False
44019,SO0044019,DAL,CAR005,2024-11-19,2024-11-24,5,False,False
44020,SO0044020,SEA,CAR001,2024-07-29,2024-08-06,8,False,False
44021,SO0044021,LAX,CAR002,2024-01-05,2024-01-07,2,False,False
44022,SO0044022,ATL,CAR001,2021-03-10,2021-03-17,7,False,True
44023,SO0044023,LAX,CAR001,2021-07-22,2021-07-26,4,False,False
44024,SO0044024,PHX,CAR003,2025-04-15,2025-04-17,2,False,False
44025,SO0044025,MIA,CAR005,2023-11-15,2023-11-20,5,False,False
44026,SO0044026,SEA,CAR004,2023-01-16,2023-01-18,2,False,False
44027,SO0044027,ATL,CAR001,2024-03-03,2024-03-09,6,False,False
44028,SO0044028,ATL,CAR005,2024-09-07,2024-09-13,6,False,False
44029,SO0044029,DAL,CAR003,2023-06-06,2023-06-08,2,False,False
44030,SO0044030,PHX,CAR005,2022-04-25,2022-05-06,11,False,True
44031,SO0044031,LAX,CAR002,2021-09-09,2021-09-18,9,False,True
44032,SO0044032,DEN,CAR005,2022-09-26,2022-09-29,3,False,False
44033,SO0044033,CHI,CAR005,2023-08-05,2023-08-06,1,False,False
44034,SO0044034,DAL,CAR001,2023-08-04,2023-08-10,6,False,False
44035,SO0044035,MIA,CAR002,2023-01-18,2023-01-24,6,False,True
44036,SO0044036,DEN,CAR002,2023-02-17,2023-02-25,8,False,False
44037,SO0044037,SEA,CAR004,2025-03-14,2025-03-19,5,False,False
44038,SO0044038,DEN,CAR005,2022-11-23,2022-11-24,1,False,False
44039,SO0044039,LAX,CAR004,2024-01-11,2024-01-16,5,False,False
44040,SO0044040,DAL,CAR005,2023-06-08,2023-06-13,5,False,False
44041,SO0044041,PHX,CAR005,2023-09-05,2023-09-06,1,False,False
44042,SO0044042,PHX,CAR003,2022-09-09,2022-09-13,4,False,False
44043,SO0044043,LAX,CAR003,2024-09-14,2024-09-21,7,False,False
44044,SO0044044,ATL,CAR005,2024-09-28,2024-10-04,6,False,False
44045,SO0044045,MIA,CAR002,2021-01-04,2021-01-12,8,False,False
44046,SO0044046,MIA,CAR002,2022-03-02,2022-03-04,2,False,False
44047,SO0044047,SEA,CAR005,2022-05-20,2022-05-23,3,False,False
44048,SO0044048,MIA,CAR003,2022-07-08,2022-07-10,2,False,False
44049,SO0044049,CHI,CAR005,2022-09-29,2022-10-06,7,False,False
44050,SO0044050,PHX,CAR004,2024-01-24,2024-01-30,6,False,False
44051,SO0044051,PHX,CAR001,2022-06-20,2022-06-23,3,False,False
44052,SO0044052,SEA,CAR001,2021-05-01,2021-05-05,4,False,False
44053,SO0044053,SEA,CAR002,2024-09-13,2024-09-15,2,False,False
44054,SO0044054,SEA,CAR001,2022-09-08,2022-09-12,4,False,False
44055,SO0044055,SEA,CAR001,2024-04-01,2024-04-07,6,False,False
44056,SO0044056,LAX,CAR002,2021-05-29,2021-06-05,7,False,False
44057,SO0044057,DEN,CAR003,2022-02-20,2022-02-23,3,False,False
44058,SO0044058,DEN,CAR005,2023-09-27,2023-10-04,7,False,False
44059,SO0044059,MIA,CAR004,2024-02-02,2024-02-08,6,False,False
44060,SO0044060,DEN,CAR005,2025-12-10,2025-12-13,3,False,False
44061,SO0044061,DEN,CAR002,2023-03-31,2023-04-05,5,False,False
44062,SO0044062,ATL,CAR001,2022-03-05,2022-03-11,6,False,False
44063,SO0044063,DEN,CAR005,2023-10-23,2023-10-28,5,False,False
44064,SO0044064,LAX,CAR001,2022-10-15,2022-10-20,5,False,False
44065,SO0044065,ATL,CAR003,2022-12-25,2022-12-30,5,False,False
44066,SO0044066,LAX,CAR004,2024-04-04,2024-04-12,8,False,False
44067,SO0044067,PHX,CAR002,2025-06-17,2025-06-22,5,False,False
44068,SO0044068,CHI,CAR001,2022-11-08,2022-11-15,7,False,False
44069,SO0044069,CHI,CAR004,2025-11-18,2025-11-20,2,False,False
44070,SO0044070,CHI,CAR005,2022-06-03,2022-06-07,4,False,False
44071,SO0044071,DEN,CAR001,2023-08-09,2023-08-16,7,False,False
44072,SO0044072,LAX,CAR005,2024-09-21,2024-09-26,5,False,False
44073,SO0044073,PHX,CAR001,2023-05-09,2023-05-18,9,True,False
44074,SO0044074,SEA,CAR003,2023-05-23,2023-05-25,2,False,False
44075,SO0044075,LAX,CAR004,2023-03-30,2023-04-04,5,False,False
44076,SO0044076,DAL,CAR001,2024-02-24,2024-02-27,3,False,False
44077,SO0044077,DAL,CAR004,2023-08-19,2023-09-01,13,True,False
44078,SO0044078,LAX,CAR005,2025-05-01,2025-05-08,7,False,False
44079,SO0044079,DEN,CAR005,2022-01-09,2022-01-13,4,False,False
44080,SO0044080,ATL,CAR001,2022-10-21,2022-10-29,8,False,False
44081,SO0044081,PHX,CAR005,2022-12-13,2022-12-20,7,False,False
44082,SO0044082,DAL,CAR005,2022-08-26,2022-09-03,8,False,False
44083,SO0044083,SEA,CAR004,2022-02-11,2022-02-13,2,False,False
44084,SO0044084,MIA,CAR001,2025-10-17,2025-10-28,11,False,True
44085,SO0044085,DAL,CAR001,2023-12-15,2023-12-18,3,False,False
44086,SO0044086,PHX,CAR004,2022-11-09,2022-11-18,9,False,True
44087,SO0044087,PHX,CAR005,2024-04-07,2024-04-11,4,False,False
44088,SO0044088,DEN,CAR005,2024-08-16,2024-08-20,4,False,False
44089,SO0044089,MIA,CAR004,2021-04-25,2021-05-01,6,False,False
44090,SO0044090,LAX,CAR004,2024-01-02,2024-01-09,7,False,False
44091,SO0044091,PHX,CAR004,2021-06-06,2021-06-09,3,False,False
44092,SO0044092,MIA,CAR001,2024-06-12,2024-06-20,8,False,False
44093,SO0044093,MIA,CAR003,2021-04-30,2021-05-01,1,False,False
44094,SO0044094,MIA,CAR002,2023-07-23,2023-07-28,5,False,False
44095,SO0044095,MIA,CAR002,2024-05-12,2024-05-14,2,False,False
44096,SO0044096,DAL,CAR002,2024-03-28,2024-04-03,6,False,False
44097,SO0044097,DEN,CAR003,2023-09-01,2023-09-04,3,False,False
44098,SO0044098,PHX,CAR001,2025-05-12,2025-05-18,6,False,True
44099,SO0044099,DEN,CAR001,2024-06-03,2024-06-08,5,False,True
44100,SO0044100,DAL,CAR004,2021-11-13,2021-11-19,6,True,False
44101,SO0044101,LAX,CAR001,2025-12-18,2025-12-25,7,False,False
44102,SO0044102,ATL,CAR005,2025-11-19,2025-11-23,4,False,False
44103,SO0044103,DAL,CAR005,2022-10-03,2022-10-07,4,False,False
44104,SO0044104,PHX,CAR001,2022-05-27,2022-06-01,5,False,False
44105,SO0044105,PHX,CAR002,2024-11-15,2024-11-23,8,False,False
44106,SO0044106,DEN,CAR003,2024-01-26,2024-02-02,7,False,True
44107,SO0044107,CHI,CAR004,2023-07-21,2023-07-25,4,False,False
44108,SO0044108,CHI,CAR003,2021-11-18,2021-11-21,3,False,False
44109,SO0044109,LAX,CAR002,2023-09-13,2023-09-19,6,False,False
44110,SO0044110,PHX,CAR004,2025-01-16,2025-01-23,7,False,False
44111,SO0044111,ATL,CAR002,2023-01-08,2023-01-09,1,False,False
44112,SO0044112,LAX,CAR003,2024-09-21,2024-09-30,9,False,True
44113,SO0044113,PHX,CAR001,2023-02-25,2023-02-26,1,False,False
44114,SO0044114,PHX,CAR004,2025-08-16,2025-08-18,2,False,False
44115,SO0044115,CHI,CAR001,2021-12-14,2021-12-17,3,False,False
44116,SO0044116,CHI,CAR005,2025-08-21,2025-08-27,6,False,False
44117,SO0044117,PHX,CAR005,2022-05-04,2022-05-06,2,False,False
44118,SO0044118,DEN,CAR002,2024-10-24,2024-10-29,5,False,False
44119,SO0044119,DEN,CAR001,2022-11-30,2022-12-06,6,False,False
44120,SO0044120,MIA,CAR004,2024-07-14,2024-07-17,3,False,False
44121,SO0044121,ATL,CAR004,2022-10-02,2022-10-03,1,False,False
44122,SO0044122,ATL,CAR001,2021-08-14,2021-08-21,7,False,False
44123,SO0044123,CHI,CAR003,2024-09-19,2024-09-24,5,False,False
44124,SO0044124,MIA,CAR002,2024-05-31,2024-06-05,5,False,False
44125,SO0044125,ATL,CAR002,2024-12-27,2024-12-29,2,False,False
44126,SO0044126,LAX,CAR004,2025-01-09,2025-01-17,8,False,False
44127,SO0044127,LAX,CAR005,2022-02-18,2022-02-19,1,False,False
44128,SO0044128,PHX,CAR004,2021-07-29,2021-08-03,5,False,False
44129,SO0044129,LAX,CAR002,2022-10-01,2022-10-02,1,False,False
44130,SO0044130,PHX,CAR005,2021-02-01,2021-02-02,1,False,False
44131,SO0044131,SEA,CAR004,2021-10-29,2021-11-04,6,False,False
44132,SO0044132,CHI,CAR002,2021-10-20,2021-10-24,4,False,False
44133,SO0044133,ATL,CAR001,2022-10-23,2022-10-25,2,False,False
44134,SO0044134,LAX,CAR001,2025-10-11,2025-10-18,7,False,False
44135,SO0044135,ATL,CAR004,2025-09-20,2025-09-21,1,False,False
44136,SO0044136,LAX,CAR003,2021-06-30,2021-07-04,4,False,False
44137,SO0044137,DAL,CAR005,2022-03-30,2022-04-06,7,False,False
44138,SO0044138,PHX,CAR001,2025-11-16,2025-11-23,7,False,True
44139,SO0044139,DAL,CAR001,2024-08-01,2024-08-08,7,False,False
44140,SO0044140,DEN,CAR005,2024-06-29,2024-07-02,3,False,False
44141,SO0044141,CHI,CAR001,2022-09-08,2022-09-10,2,False,False
44142,SO0044142,PHX,CAR003,2021-07-09,2021-07-13,4,False,False
44143,SO0044143,CHI,CAR003,2022-06-28,2022-06-30,2,False,False
44144,SO0044144,DAL,CAR002,2024-08-24,2024-09-01,8,False,False
44145,SO0044145,MIA,CAR004,2023-01-17,2023-01-25,8,False,False
44146,SO0044146,MIA,CAR003,2023-01-14,2023-01-16,2,False,False
44147,SO0044147,DAL,CAR004,2022-07-14,2022-07-21,7,False,False
44148,SO0044148,MIA,CAR002,2025-04-10,2025-04-15,5,False,False
44149,SO0044149,SEA,CAR001,2023-11-01,2023-11-09,8,False,False
44150,SO0044150,CHI,CAR004,2022-11-25,2022-11-26,1,False,False
44151,SO0044151,MIA,CAR003,2023-05-10,2023-05-18,8,False,False
44152,SO0044152,SEA,CAR004,2024-01-19,2024-01-27,8,False,True
44153,SO0044153,PHX,CAR001,2022-08-10,2022-08-16,6,False,True
44154,SO0044154,PHX,CAR002,2022-07-22,2022-07-30,8,False,False
44155,SO0044155,DAL,CAR001,2023-07-24,2023-07-25,1,False,False
44156,SO0044156,DEN,CAR002,2025-11-29,2025-12-06,7,False,True
44157,SO0044157,SEA,CAR005,2023-05-28,2023-06-05,8,False,False
44158,SO0044158,CHI,CAR003,2021-10-08,2021-10-12,4,False,True
44159,SO0044159,DAL,CAR002,2025-08-09,2025-08-13,4,False,False
44160,SO0044160,CHI,CAR005,2023-10-13,2023-10-20,7,False,False
44161,SO0044161,PHX,CAR002,2024-09-22,2024-09-28,6,False,False
44162,SO0044162,SEA,CAR001,2025-10-11,2025-10-16,5,False,False
44163,SO0044163,ATL,CAR003,2024-07-30,2024-08-06,7,False,True
44164,SO0044164,MIA,CAR001,2025-04-19,2025-04-23,4,False,False
44165,SO0044165,SEA,CAR001,2025-03-13,2025-03-16,3,False,False
44166,SO0044166,MIA,CAR004,2023-12-01,2023-12-08,7,False,False
44167,SO0044167,MIA,CAR002,2023-03-12,2023-03-16,4,False,True
44168,SO0044168,ATL,CAR005,2022-01-26,2022-01-29,3,False,False
44169,SO0044169,DEN,CAR002,2022-10-21,2022-10-27,6,False,False
44170,SO0044170,SEA,CAR005,2025-10-30,2025-11-06,7,False,False
44171,SO0044171,ATL,CAR005,2021-09-02,2021-09-03,1,False,False
44172,SO0044172,SEA,CAR002,2025-06-12,2025-06-15,3,False,False
44173,SO0044173,LAX,CAR003,2024-10-11,2024-10-15,4,False,False
44174,SO0044174,SEA,CAR004,2025-12-04,2025-12-08,4,False,False
44175,SO0044175,ATL,CAR003,2023-11-17,2023-11-19,2,False,False
44176,SO0044176,CHI,CAR004,2022-01-09,2022-01-13,4,False,False
44177,SO0044177,PHX,CAR001,2024-08-01,2024-08-09,8,False,False
44178,SO0044178,DEN,CAR004,2021-06-09,2021-06-17,8,False,True
44179,SO0044179,SEA,CAR003,2024-10-04,2024-10-08,4,False,False
44180,SO0044180,SEA,CAR004,2024-08-11,2024-08-17,6,False,False
44181,SO0044181,MIA,CAR005,2024-12-25,2024-12-30,5,False,False
44182,SO0044182,PHX,CAR005,2021-11-24,2021-11-30,6,False,False
44183,SO0044183,DAL,CAR004,2022-12-16,2022-12-23,7,False,False
44184,SO0044184,LAX,CAR003,2021-12-18,2021-12-27,9,False,True
44185,SO0044185,MIA,CAR003,2022-08-24,2022-08-27,3,False,False
44186,SO0044186,SEA,CAR001,2025-01-30,2025-02-07,8,False,False
44187,SO0044187,DAL,CAR003,2025-01-17,2025-01-26,9,True,False
44188,SO0044188,LAX,CAR002,2021-10-21,2021-10-25,4,False,False
44189,SO0044189,SEA,CAR003,2023-04-24,2023-04-29,5,False,True
44190,SO0044190,ATL,CAR005,2021-12-02,2021-12-05,3,False,False
44191,SO0044191,CHI,CAR003,2023-10-03,2023-10-09,6,False,False
