CalendarDate,DateKey,Year,Quarter,Month,MonthName,Week,Day,DayName,Weekend
2024-09-10,20240910,2024,3,9,September,37,10,Tuesday,False
2024-09-11,20240911,2024,3,9,September,37,11,Wednesday,False
2024-09-12,20240912,2024,3,9,September,37,12,Thursday,False
2024-09-13,20240913,2024,3,9,September,37,13,Friday,False
2024-09-14,20240914,2024,3,9,September,37,14,Saturday,True
2024-09-15,20240915,2024,3,9,September,37,15,Sunday,True
2024-09-16,20240916,2024,3,9,September,38,16,Monday,False
2024-09-17,20240917,2024,3,9,September,38,17,Tuesday,False
2024-09-18,20240918,2024,3,9,September,38,18,Wednesday,False
2024-09-19,20240919,2024,3,9,September,38,19,Thursday,False
2024-09-20,20240920,2024,3,9,September,38,20,Friday,False
2024-09-21,20240921,2024,3,9,September,38,21,Saturday,True
2024-09-22,20240922,2024,3,9,September,38,22,Sunday,True
2024-09-23,20240923,2024,3,9,September,39,23,Monday,False
2024-09-24,20240924,2024,3,9,September,39,24,Tuesday,False
2024-09-25,20240925,2024,3,9,September,39,25,Wednesday,False
2024-09-26,20240926,2024,3,9,September,39,26,Thursday,False
2024-09-27,20240927,2024,3,9,September,39,27,Friday,False
2024-09-28,20240928,2024,3,9,September,39,28,Saturday,True
2024-09-29,20240929,2024,3,9,September,39,29,Sunday,True
2024-09-30,20240930,2024,3,9,September,40,30,Monday,False
2024-10-01,20241001,2024,4,10,October,40,1,Tuesday,False
2024-10-02,20241002,2024,4,10,October,40,2,Wednesday,False
2024-10-03,20241003,2024,4,10,October,40,3,Thursday,False
2024-10-04,20241004,2024,4,10,October,40,4,Friday,False
2024-10-05,20241005,2024,4,10,October,40,5,Saturday,True
2024-10-06,20241006,2024,4,10,October,40,6,Sunday,True
2024-10-07,20241007,2024,4,10,October,41,7,Monday,False
2024-10-08,20241008,2024,4,10,October,41,8,Tuesday,False
2024-10-09,20241009,2024,4,10,October,41,9,Wednesday,False
2024-10-10,20241010,2024,4,10,October,41,10,Thursday,False
2024-10-11,20241011,2024,4,10,October,41,11,Friday,False
2024-10-12,20241012,2024,4,10,October,41,12,Saturday,True
2024-10-13,20241013,2024,4,10,October,41,13,Sunday,True
2024-10-14,20241014,2024,4,10,October,42,14,Monday,False
2024-10-15,20241015,2024,4,10,October,42,15,Tuesday,False
2024-10-16,20241016,2024,4,10,October,42,16,Wednesday,False
2024-10-17,20241017,2024,4,10,October,42,17,Thursday,False
2024-10-18,20241018,2024,4,10,October,42,18,Friday,False
2024-10-19,20241019,2024,4,10,October,42,19,Saturday,True
2024-10-20,20241020,2024,4,10,October,42,20,Sunday,True
2024-10-21,20241021,2024,4,10,October,43,21,Monday,False
2024-10-22,20241022,2024,4,10,October,43,22,Tuesday,False
2024-10-23,20241023,2024,4,10,October,43,23,Wednesday,False
2024-10-24,20241024,2024,4,10,October,43,24,Thursday,False
2024-10-25,20241025,2024,4,10,October,43,25,Friday,False
2024-10-26,20241026,2024,4,10,October,43,26,Saturday,True
2024-10-27,20241027,2024,4,10,October,43,27,Sunday,True
2024-10-28,20241028,2024,4,10,October,44,28,Monday,False
2024-10-29,20241029,2024,4,10,October,44,29,Tuesday,False
2024-10-30,20241030,2024,4,10,October,44,30,Wednesday,False
2024-10-31,20241031,2024,4,10,October,44,31,Thursday,False
2024-11-01,20241101,2024,4,11,November,44,1,Friday,False
2024-11-02,20241102,2024,4,11,November,44,2,Saturday,True
2024-11-03,20241103,2024,4,11,November,44,3,Sunday,True
2024-11-04,20241104,2024,4,11,November,45,4,Monday,False
2024-11-05,20241105,2024,4,11,November,45,5,Tuesday,False
2024-11-06,20241106,2024,4,11,November,45,6,Wednesday,False
2024-11-07,20241107,2024,4,11,November,45,7,Thursday,False
2024-11-08,20241108,2024,4,11,November,45,8,Friday,False
2024-11-09,20241109,2024,4,11,November,45,9,Saturday,True
2024-11-10,20241110,2024,4,11,November,45,10,Sunday,True
2024-11-11,20241111,2024,4,11,November,46,11,Monday,False
2024-11-12,20241112,2024,4,11,November,46,12,Tuesday,False
2024-11-13,20241113,2024,4,11,November,46,13,Wednesday,False
2024-11-14,20241114,2024,4,11,November,46,14,Thursday,False
2024-11-15,20241115,2024,4,11,November,46,15,Friday,False
2024-11-16,20241116,2024,4,11,November,46,16,Saturday,True
2024-11-17,20241117,2024,4,11,November,46,17,Sunday,True
2024-11-18,20241118,2024,4,11,November,47,18,Monday,False
2024-11-19,20241119,2024,4,11,November,47,19,Tuesday,False
2024-11-20,20241120,2024,4,11,November,47,20,Wednesday,False
2024-11-21,20241121,2024,4,11,November,47,21,Thursday,False
2024-11-22,20241122,2024,4,11,November,47,22,Friday,False
2024-11-23,20241123,2024,4,11,November,47,23,Saturday,True
2024-11-24,20241124,2024,4,11,November,47,24,Sunday,True
2024-11-25,20241125,2024,4,11,November,48,25,Monday,False
2024-11-26,20241126,2024,4,11,November,48,26,Tuesday,False
2024-11-27,20241127,2024,4,11,November,48,27,Wednesday,False
2024-11-28,20241128,2024,4,11,November,48,28,Thursday,False
2024-11-29,20241129,2024,4,11,November,48,29,Friday,False
2024-11-30,20241130,2024,4,11,November,48,30,Saturday,True
2024-12-01,20241201,2024,4,12,December,48,1,Sunday,True
2024-12-02,20241202,2024,4,12,December,49,2,Monday,False
2024-12-03,20241203,2024,4,12,December,49,3,Tuesday,False
2024-12-04,20241204,2024,4,12,December,49,4,Wednesday,False
2024-12-05,20241205,2024,4,12,December,49,5,Thursday,False
2024-12-06,20241206,2024,4,12,December,49,6,Friday,False
2024-12-07,20241207,2024,4,12,December,49,7,Saturday,True
2024-12-08,20241208,2024,4,12,December,49,8,Sunday,True
2024-12-09,20241209,2024,4,12,December,50,9,Monday,False
2024-12-10,20241210,2024,4,12,December,50,10,Tuesday,False
2024-12-11,20241211,2024,4,12,December,50,11,Wednesday,False
2024-12-12,20241212,2024,4,12,December,50,12,Thursday,False
2024-12-13,20241213,2024,4,12,December,50,13,Friday,False
2024-12-14,20241214,2024,4,12,December,50,14,Saturday,True
2024-12-15,20241215,2024,4,12,December,50,15,Sunday,True
2024-12-16,20241216,2024,4,12,December,51,16,Monday,False
2024-12-17,20241217,2024,4,12,December,51,17,Tuesday,False
2024-12-18,20241218,2024,4,12,December,51,18,Wednesday,False
2024-12-19,20241219,2024,4,12,December,51,19,Thursday,False
2024-12-20,20241220,2024,4,12,December,51,20,Friday,False
2024-12-21,20241221,2024,4,12,December,51,21,Saturday,True
2024-12-22,20241222,2024,4,12,December,51,22,Sunday,True
2024-12-23,20241223,2024,4,12,December,52,23,Monday,False
2024-12-24,20241224,2024,4,12,December,52,24,Tuesday,False
2024-12-25,20241225,2024,4,12,December,52,25,Wednesday,False
2024-12-26,20241226,2024,4,12,December,52,26,Thursday,False
2024-12-27,20241227,2024,4,12,December,52,27,Friday,False
2024-12-28,20241228,2024,4,12,December,52,28,Saturday,True
2024-12-29,20241229,2024,4,12,December,52,29,Sunday,True
2024-12-30,20241230,2024,4,12,December,1,30,Monday,False
2024-12-31,20241231,2024,4,12,December,1,31,Tuesday,False
2025-01-01,20250101,2025,1,1,January,1,1,Wednesday,False
2025-01-02,20250102,2025,1,1,January,1,2,Thursday,False
2025-01-03,20250103,2025,1,1,January,1,3,Friday,False
2025-01-04,20250104,2025,1,1,January,1,4,Saturday,True
2025-01-05,20250105,2025,1,1,January,1,5,Sunday,True
2025-01-06,20250106,2025,1,1,January,2,6,Monday,False
2025-01-07,20250107,2025,1,1,January,2,7,Tuesday,False
2025-01-08,20250108,2025,1,1,January,2,8,Wednesday,False
2025-01-09,20250109,2025,1,1,January,2,9,Thursday,False
2025-01-10,20250110,2025,1,1,January,2,10,Friday,False
2025-01-11,20250111,2025,1,1,January,2,11,Saturday,True
2025-01-12,20250112,2025,1,1,January,2,12,Sunday,True
2025-01-13,20250113,2025,1,1,January,3,13,Monday,False
2025-01-14,20250114,2025,1,1,January,3,14,Tuesday,False
2025-01-15,20250115,2025,1,1,January,3,15,Wednesday,False
2025-01-16,20250116,2025,1,1,January,3,16,Thursday,False
2025-01-17,20250117,2025,1,1,January,3,17,Friday,False
2025-01-18,20250118,2025,1,1,January,3,18,Saturday,True
2025-01-19,20250119,2025,1,1,January,3,19,Sunday,True
2025-01-20,20250120,2025,1,1,January,4,20,Monday,False
2025-01-21,20250121,2025,1,1,January,4,21,Tuesday,False
2025-01-22,20250122,2025,1,1,January,4,22,Wednesday,False
2025-01-23,20250123,2025,1,1,January,4,23,Thursday,False
2025-01-24,20250124,2025,1,1,January,4,24,Friday,False
2025-01-25,20250125,2025,1,1,January,4,25,Saturday,True
2025-01-26,20250126,2025,1,1,January,4,26,Sunday,True
2025-01-27,20250127,2025,1,1,January,5,27,Monday,False
2025-01-28,20250128,2025,1,1,January,5,28,Tuesday,False
2025-01-29,20250129,2025,1,1,January,5,29,Wednesday,False
2025-01-30,20250130,2025,1,1,January,5,30,Thursday,False
2025-01-31,20250131,2025,1,1,January,5,31,Friday,False
2025-02-01,20250201,2025,1,2,February,5,1,Saturday,True
2025-02-02,20250202,2025,1,2,February,5,2,Sunday,True
2025-02-03,20250203,2025,1,2,February,6,3,Monday,False
2025-02-04,20250204,2025,1,2,February,6,4,Tuesday,False
2025-02-05,20250205,2025,1,2,February,6,5,Wednesday,False
2025-02-06,20250206,2025,1,2,February,6,6,Thursday,False
2025-02-07,20250207,2025,1,2,February,6,7,Friday,False
2025-02-08,20250208,2025,1,2,February,6,8,Saturday,True
2025-02-09,20250209,2025,1,2,February,6,9,Sunday,True
2025-02-10,20250210,2025,1,2,February,7,10,Monday,False
2025-02-11,20250211,2025,1,2,February,7,11,Tuesday,False
2025-02-12,20250212,2025,1,2,February,7,12,Wednesday,False
2025-02-13,20250213,2025,1,2,February,7,13,Thursday,False
2025-02-14,20250214,2025,1,2,February,7,14,Friday,False
2025-02-15,20250215,2025,1,2,February,7,15,Saturday,True
2025-02-16,20250216,2025,1,2,February,7,16,Sunday,True
2025-02-17,20250217,2025,1,2,February,8,17,Monday,False
2025-02-18,20250218,2025,1,2,February,8,18,Tuesday,False
2025-02-19,20250219,2025,1,2,February,8,19,Wednesday,False
2025-02-20,20250220,2025,1,2,February,8,20,Thursday,False
2025-02-21,20250221,2025,1,2,February,8,21,Friday,False
2025-02-22,20250222,2025,1,2,February,8,22,Saturday,True
2025-02-23,20250223,2025,1,2,February,8,23,Sunday,True
2025-02-24,20250224,2025,1,2,February,9,24,Monday,False
2025-02-25,20250225,2025,1,2,February,9,25,Tuesday,False
2025-02-26,20250226,2025,1,2,February,9,26,Wednesday,False
2025-02-27,20250227,2025,1,2,February,9,27,Thursday,False
2025-02-28,20250228,2025,1,2,February,9,28,Friday,False
2025-03-01,20250301,2025,1,3,March,9,1,Saturday,True
2025-03-02,20250302,2025,1,3,March,9,2,Sunday,True
2025-03-03,20250303,2025,1,3,March,10,3,Monday,False
2025-03-04,20250304,2025,1,3,March,10,4,Tuesday,False
2025-03-05,20250305,2025,1,3,March,10,5,Wednesday,False
2025-03-06,20250306,2025,1,3,March,10,6,Thursday,False
2025-03-07,20250307,2025,1,3,March,10,7,Friday,False
2025-03-08,20250308,2025,1,3,March,10,8,Saturday,True
2025-03-09,20250309,2025,1,3,March,10,9,Sunday,True
2025-03-10,20250310,2025,1,3,March,11,10,Monday,False
2025-03-11,20250311,2025,1,3,March,11,11,Tuesday,False
2025-03-12,20250312,2025,1,3,March,11,12,Wednesday,False
2025-03-13,20250313,2025,1,3,March,11,13,Thursday,False
2025-03-14,20250314,2025,1,3,March,11,14,Friday,False
2025-03-15,20250315,2025,1,3,March,11,15,Saturday,True
2025-03-16,20250316,2025,1,3,March,11,16,Sunday,True
2025-03-17,20250317,2025,1,3,March,12,17,Monday,False
2025-03-18,20250318,2025,1,3,March,12,18,Tuesday,False
2025-03-19,20250319,2025,1,3,March,12,19,Wednesday,False
2025-03-20,20250320,2025,1,3,March,12,20,Thursday,False
2025-03-21,20250321,2025,1,3,March,12,21,Friday,False
2025-03-22,20250322,2025,1,3,March,12,22,Saturday,True
2025-03-23,20250323,2025,1,3,March,12,23,Sunday,True
2025-03-24,20250324,2025,1,3,March,13,24,Monday,False
2025-03-25,20250325,2025,1,3,March,13,25,Tuesday,False
2025-03-26,20250326,2025,1,3,March,13,26,Wednesday,False
2025-03-27,20250327,2025,1,3,March,13,27,Thursday,False
2025-03-28,20250328,2025,1,3,March,13,28,Friday,False
2025-03-29,20250329,2025,1,3,March,13,29,Saturday,True
2025-03-30,20250330,2025,1,3,March,13,30,Sunday,True
2025-03-31,20250331,2025,1,3,March,14,31,Monday,False
2025-04-01,20250401,2025,2,4,April,14,1,Tuesday,False
2025-04-02,20250402,2025,2,4,April,14,2,Wednesday,False
2025-04-03,20250403,2025,2,4,April,14,3,Thursday,False
2025-04-04,20250404,2025,2,4,April,14,4,Friday,False
2025-04-05,20250405,2025,2,4,April,14,5,Saturday,True
2025-04-06,20250406,2025,2,4,April,14,6,Sunday,True
2025-04-07,20250407,2025,2,4,April,15,7,Monday,False
2025-04-08,20250408,2025,2,4,April,15,8,Tuesday,False
2025-04-09,20250409,2025,2,4,April,15,9,Wednesday,False
2025-04-10,20250410,2025,2,4,April,15,10,Thursday,False
2025-04-11,20250411,2025,2,4,April,15,11,Friday,False
2025-04-12,20250412,2025,2,4,April,15,12,Saturday,True
2025-04-13,20250413,2025,2,4,April,15,13,Sunday,True
2025-04-14,20250414,2025,2,4,April,16,14,Monday,False
2025-04-15,20250415,2025,2,4,April,16,15,Tuesday,False
2025-04-16,20250416,2025,2,4,April,16,16,Wednesday,False
2025-04-17,20250417,2025,2,4,April,16,17,Thursday,False
2025-04-18,20250418,2025,2,4,April,16,18,Friday,False
2025-04-19,20250419,2025,2,4,April,16,19,Saturday,True
2025-04-20,20250420,2025,2,4,April,16,20,Sunday,True
2025-04-21,20250421,2025,2,4,April,17,21,Monday,False
2025-04-22,20250422,2025,2,4,April,17,22,Tuesday,False
2025-04-23,20250423,2025,2,4,April,17,23,Wednesday,False
2025-04-24,20250424,2025,2,4,April,17,24,Thursday,False
2025-04-25,20250425,2025,2,4,April,17,25,Friday,False
2025-04-26,20250426,2025,2,4,April,17,26,Saturday,True
2025-04-27,20250427,2025,2,4,April,17,27,Sunday,True
2025-04-28,20250428,2025,2,4,April,18,28,Monday,False
2025-04-29,20250429,2025,2,4,April,18,29,Tuesday,False
2025-04-30,20250430,2025,2,4,April,18,30,Wednesday,False
2025-05-01,20250501,2025,2,5,May,18,1,Thursday,False
2025-05-02,20250502,2025,2,5,May,18,2,Friday,False
2025-05-03,20250503,2025,2,5,May,18,3,Saturday,True
2025-05-04,20250504,2025,2,5,May,18,4,Sunday,True
2025-05-05,20250505,2025,2,5,May,19,5,Monday,False
2025-05-06,20250506,2025,2,5,May,19,6,Tuesday,False
2025-05-07,20250507,2025,2,5,May,19,7,Wednesday,False
2025-05-08,20250508,2025,2,5,May,19,8,Thursday,False
2025-05-09,20250509,2025,2,5,May,19,9,Friday,False
2025-05-10,20250510,2025,2,5,May,19,10,Saturday,True
2025-05-11,20250511,2025,2,5,May,19,11,Sunday,True
2025-05-12,20250512,2025,2,5,May,20,12,Monday,False
2025-05-13,20250513,2025,2,5,May,20,13,Tuesday,False
2025-05-14,20250514,2025,2,5,May,20,14,Wednesday,False
2025-05-15,20250515,2025,2,5,May,20,15,Thursday,False
2025-05-16,20250516,2025,2,5,May,20,16,Friday,False
2025-05-17,20250517,2025,2,5,May,20,17,Saturday,True
2025-05-18,20250518,2025,2,5,May,20,18,Sunday,True
2025-05-19,20250519,2025,2,5,May,21,19,Monday,False
2025-05-20,20250520,2025,2,5,May,21,20,Tuesday,False
2025-05-21,20250521,2025,2,5,May,21,21,Wednesday,False
2025-05-22,20250522,2025,2,5,May,21,22,Thursday,False
2025-05-23,20250523,2025,2,5,May,21,23,Friday,False
2025-05-24,20250524,2025,2,5,May,21,24,Saturday,True
2025-05-25,20250525,2025,2,5,May,21,25,Sunday,True
2025-05-26,20250526,2025,2,5,May,22,26,Monday,False
2025-05-27,20250527,2025,2,5,May,22,27,Tuesday,False
2025-05-28,20250528,2025,2,5,May,22,28,Wednesday,False
2025-05-29,20250529,2025,2,5,May,22,29,Thursday,False
2025-05-30,20250530,2025,2,5,May,22,30,Friday,False
2025-05-31,20250531,2025,2,5,May,22,31,Saturday,True
2025-06-01,20250601,2025,2,6,June,22,1,Sunday,True
2025-06-02,20250602,2025,2,6,June,23,2,Monday,False
2025-06-03,20250603,2025,2,6,June,23,3,Tuesday,False
2025-06-04,20250604,2025,2,6,June,23,4,Wednesday,False
2025-06-05,20250605,2025,2,6,June,23,5,Thursday,False
2025-06-06,20250606,2025,2,6,June,23,6,Friday,False
2025-06-07,20250607,2025,2,6,June,23,7,Saturday,True
2025-06-08,20250608,2025,2,6,June,23,8,Sunday,True
2025-06-09,20250609,2025,2,6,June,24,9,Monday,False
2025-06-10,20250610,2025,2,6,June,24,10,Tuesday,False
2025-06-11,20250611,2025,2,6,June,24,11,Wednesday,False
2025-06-12,20250612,2025,2,6,June,24,12,Thursday,False
2025-06-13,20250613,2025,2,6,June,24,13,Friday,False
2025-06-14,20250614,2025,2,6,June,24,14,Saturday,True
2025-06-15,20250615,2025,2,6,June,24,15,Sunday,True
2025-06-16,20250616,2025,2,6,June,25,16,Monday,False
2025-06-17,20250617,2025,2,6,June,25,17,Tuesday,False
2025-06-18,20250618,2025,2,6,June,25,18,Wednesday,False
2025-06-19,20250619,2025,2,6,June,25,19,Thursday,False
2025-06-20,20250620,2025,2,6,June,25,20,Friday,False
2025-06-21,20250621,2025,2,6,June,25,21,Saturday,True
2025-06-22,20250622,2025,2,6,June,25,22,Sunday,True
2025-06-23,20250623,2025,2,6,June,26,23,Monday,False
2025-06-24,20250624,2025,2,6,June,26,24,Tuesday,False
2025-06-25,20250625,2025,2,6,June,26,25,Wednesday,False
2025-06-26,20250626,2025,2,6,June,26,26,Thursday,False
2025-06-27,20250627,2025,2,6,June,26,27,Friday,False
2025-06-28,20250628,2025,2,6,June,26,28,Saturday,True
2025-06-29,20250629,2025,2,6,June,26,29,Sunday,True
2025-06-30,20250630,2025,2,6,June,27,30,Monday,False
2025-07-01,20250701,2025,3,7,July,27,1,Tuesday,False
2025-07-02,20250702,2025,3,7,July,27,2,Wednesday,False
2025-07-03,20250703,2025,3,7,July,27,3,Thursday,False
2025-07-04,20250704,2025,3,7,July,27,4,Friday,False
2025-07-05,20250705,2025,3,7,July,27,5,Saturday,True
2025-07-06,20250706,2025,3,7,July,27,6,Sunday,True
2025-07-07,20250707,2025,3,7,July,28,7,Monday,False
2025-07-08,20250708,2025,3,7,July,28,8,Tuesday,False
2025-07-09,20250709,2025,3,7,July,28,9,Wednesday,False
2025-07-10,20250710,2025,3,7,July,28,10,Thursday,False
2025-07-11,20250711,2025,3,7,July,28,11,Friday,False
2025-07-12,20250712,2025,3,7,July,28,12,Saturday,True
2025-07-13,20250713,2025,3,7,July,28,13,Sunday,True
2025-07-14,20250714,2025,3,7,July,29,14,Monday,False
2025-07-15,20250715,2025,3,7,July,29,15,Tuesday,False
2025-07-16,20250716,2025,3,7,July,29,16,Wednesday,False
2025-07-17,20250717,2025,3,7,July,29,17,Thursday,False
2025-07-18,20250718,2025,3,7,July,29,18,Friday,False
2025-07-19,20250719,2025,3,7,July,29,19,Saturday,True
2025-07-20,20250720,2025,3,7,July,29,20,Sunday,True
2025-07-21,20250721,2025,3,7,July,30,21,Monday,False
2025-07-22,20250722,2025,3,7,July,30,22,Tuesday,False
2025-07-23,20250723,2025,3,7,July,30,23,Wednesday,False
2025-07-24,20250724,2025,3,7,July,30,24,Thursday,False
2025-07-25,20250725,2025,3,7,July,30,25,Friday,False
2025-07-26,20250726,2025,3,7,July,30,26,Saturday,True
2025-07-27,20250727,2025,3,7,July,30,27,Sunday,True
2025-07-28,20250728,2025,3,7,July,31,28,Monday,False
2025-07-29,20250729,2025,3,7,July,31,29,Tuesday,False
2025-07-30,20250730,2025,3,7,July,31,30,Wednesday,False
2025-07-31,20250731,2025,3,7,July,31,31,Thursday,False
2025-08-01,20250801,2025,3,8,August,31,1,Friday,False
2025-08-02,20250802,2025,3,8,August,31,2,Saturday,True
2025-08-03,20250803,2025,3,8,August,31,3,Sunday,True
2025-08-04,20250804,2025,3,8,August,32,4,Monday,False
2025-08-05,20250805,2025,3,8,August,32,5,Tuesday,False
2025-08-06,20250806,2025,3,8,August,32,6,Wednesday,False
2025-08-07,20250807,2025,3,8,August,32,7,Thursday,False
2025-08-08,20250808,2025,3,8,August,32,8,Friday,False
2025-08-09,20250809,2025,3,8,August,32,9,Saturday,True
2025-08-10,20250810,2025,3,8,August,32,10,Sunday,True
2025-08-11,20250811,2025,3,8,August,33,11,Monday,False
2025-08-12,20250812,2025,3,8,August,33,12,Tuesday,False
2025-08-13,20250813,2025,3,8,August,33,13,Wednesday,False
2025-08-14,20250814,2025,3,8,August,33,14,Thursday,False
2025-08-15,20250815,2025,3,8,August,33,15,Friday,False
2025-08-16,20250816,2025,3,8,August,33,16,Saturday,True
2025-08-17,20250817,2025,3,8,August,33,17,Sunday,True
2025-08-18,20250818,2025,3,8,August,34,18,Monday,False
2025-08-19,20250819,2025,3,8,August,34,19,Tuesday,False
2025-08-20,20250820,2025,3,8,August,34,20,Wednesday,False
2025-08-21,20250821,2025,3,8,August,34,21,Thursday,False
2025-08-22,20250822,2025,3,8,August,34,22,Friday,False
2025-08-23,20250823,2025,3,8,August,34,23,Saturday,True
2025-08-24,20250824,2025,3,8,August,34,24,Sunday,True
2025-08-25,20250825,2025,3,8,August,35,25,Monday,False
2025-08-26,20250826,2025,3,8,August,35,26,Tuesday,False
2025-08-27,20250827,2025,3,8,August,35,27,Wednesday,False
2025-08-28,20250828,2025,3,8,August,35,28,Thursday,False
2025-08-29,20250829,2025,3,8,August,35,29,Friday,False
2025-08-30,20250830,2025,3,8,August,35,30,Saturday,True
2025-08-31,20250831,2025,3,8,August,35,31,Sunday,True
2025-09-01,20250901,2025,3,9,September,36,1,Monday,False
2025-09-02,20250902,2025,3,9,September,36,2,Tuesday,False
2025-09-03,20250903,2025,3,9,September,36,3,Wednesday,False
2025-09-04,20250904,2025,3,9,September,36,4,Thursday,False
2025-09-05,20250905,2025,3,9,September,36,5,Friday,False
2025-09-06,20250906,2025,3,9,September,36,6,Saturday,True
2025-09-07,20250907,2025,3,9,September,36,7,Sunday,True
2025-09-08,20250908,2025,3,9,September,37,8,Monday,False
2025-09-09,20250909,2025,3,9,September,37,9,Tuesday,False
2025-09-10,20250910,2025,3,9,September,37,10,Wednesday,False
2025-09-11,20250911,2025,3,9,September,37,11,Thursday,False
2025-09-12,20250912,2025,3,9,September,37,12,Friday,False
2025-09-13,20250913,2025,3,9,September,37,13,Saturday,True
2025-09-14,20250914,2025,3,9,September,37,14,Sunday,True
2025-09-15,20250915,2025,3,9,September,38,15,Monday,False
2025-09-16,20250916,2025,3,9,September,38,16,Tuesday,False
2025-09-17,20250917,2025,3,9,September,38,17,Wednesday,False
2025-09-18,20250918,2025,3,9,September,38,18,Thursday,False
2025-09-19,20250919,2025,3,9,September,38,19,Friday,False
2025-09-20,20250920,2025,3,9,September,38,20,Saturday,True
2025-09-21,20250921,2025,3,9,September,38,21,Sunday,True
2025-09-22,20250922,2025,3,9,September,39,22,Monday,False
2025-09-23,20250923,2025,3,9,September,39,23,Tuesday,False
2025-09-24,20250924,2025,3,9,September,39,24,Wednesday,False
2025-09-25,20250925,2025,3,9,September,39,25,Thursday,False
2025-09-26,20250926,2025,3,9,September,39,26,Friday,False
2025-09-27,20250927,2025,3,9,September,39,27,Saturday,True
2025-09-28,20250928,2025,3,9,September,39,28,Sunday,True
2025-09-29,20250929,2025,3,9,September,40,29,Monday,False
2025-09-30,20250930,2025,3,9,September,40,30,Tuesday,False
2025-10-01,20251001,2025,4,10,October,40,1,Wednesday,False
2025-10-02,20251002,2025,4,10,October,40,2,Thursday,False
2025-10-03,20251003,2025,4,10,October,40,3,Friday,False
2025-10-04,20251004,2025,4,10,October,40,4,Saturday,True
2025-10-05,20251005,2025,4,10,October,40,5,Sunday,True
2025-10-06,20251006,2025,4,10,October,41,6,Monday,False
2025-10-07,20251007,2025,4,10,October,41,7,Tuesday,False
2025-10-08,20251008,2025,4,10,October,41,8,Wednesday,False
2025-10-09,20251009,2025,4,10,October,41,9,Thursday,False
2025-10-10,20251010,2025,4,10,October,41,10,Friday,False
2025-10-11,20251011,2025,4,10,October,41,11,Saturday,True
2025-10-12,20251012,2025,4,10,October,41,12,Sunday,True
2025-10-13,20251013,2025,4,10,October,42,13,Monday,False
2025-10-14,20251014,2025,4,10,October,42,14,Tuesday,False
2025-10-15,20251015,2025,4,10,October,42,15,Wednesday,False
2025-10-16,20251016,2025,4,10,October,42,16,Thursday,False
2025-10-17,20251017,2025,4,10,October,42,17,Friday,False
2025-10-18,20251018,2025,4,10,October,42,18,Saturday,True
2025-10-19,20251019,2025,4,10,October,42,19,Sunday,True
2025-10-20,20251020,2025,4,10,October,43,20,Monday,False
2025-10-21,20251021,2025,4,10,October,43,21,Tuesday,False
2025-10-22,20251022,2025,4,10,October,43,22,Wednesday,False
2025-10-23,20251023,2025,4,10,October,43,23,Thursday,False
2025-10-24,20251024,2025,4,10,October,43,24,Friday,False
2025-10-25,20251025,2025,4,10,October,43,25,Saturday,True
2025-10-26,20251026,2025,4,10,October,43,26,Sunday,True
2025-10-27,20251027,2025,4,10,October,44,27,Monday,False
2025-10-28,20251028,2025,4,10,October,44,28,Tuesday,False
2025-10-29,20251029,2025,4,10,October,44,29,Wednesday,False
2025-10-30,20251030,2025,4,10,October,44,30,Thursday,False
2025-10-31,20251031,2025,4,10,October,44,31,Friday,False
2025-11-01,20251101,2025,4,11,November,44,1,Saturday,True
2025-11-02,20251102,2025,4,11,November,44,2,Sunday,True
2025-11-03,20251103,2025,4,11,November,45,3,Monday,False
2025-11-04,20251104,2025,4,11,November,45,4,Tuesday,False
2025-11-05,20251105,2025,4,11,November,45,5,Wednesday,False
2025-11-06,20251106,2025,4,11,November,45,6,Thursday,False
2025-11-07,20251107,2025,4,11,November,45,7,Friday,False
2025-11-08,20251108,2025,4,11,November,45,8,Saturday,True
2025-11-09,20251109,2025,4,11,November,45,9,Sunday,True
2025-11-10,20251110,2025,4,11,November,46,10,Monday,False
2025-11-11,20251111,2025,4,11,November,46,11,Tuesday,False
2025-11-12,20251112,2025,4,11,November,46,12,Wednesday,False
2025-11-13,20251113,2025,4,11,November,46,13,Thursday,False
2025-11-14,20251114,2025,4,11,November,46,14,Friday,False
2025-11-15,20251115,2025,4,11,November,46,15,Saturday,True
2025-11-16,20251116,2025,4,11,November,46,16,Sunday,True
2025-11-17,20251117,2025,4,11,November,47,17,Monday,False
2025-11-18,20251118,2025,4,11,November,47,18,Tuesday,False
2025-11-19,20251119,2025,4,11,November,47,19,Wednesday,False
2025-11-20,20251120,2025,4,11,November,47,20,Thursday,False
2025-11-21,20251121,2025,4,11,November,47,21,Friday,False
2025-11-22,20251122,2025,4,11,November,47,22,Saturday,True
2025-11-23,20251123,2025,4,11,November,47,23,Sunday,True
2025-11-24,20251124,2025,4,11,November,48,24,Monday,False
2025-11-25,20251125,2025,4,11,November,48,25,Tuesday,False
2025-11-26,20251126,2025,4,11,November,48,26,Wednesday,False
2025-11-27,20251127,2025,4,11,November,48,27,Thursday,False
2025-11-28,20251128,2025,4,11,November,48,28,Friday,False
2025-11-29,20251129,2025,4,11,November,48,29,Saturday,True
2025-11-30,20251130,2025,4,11,November,48,30,Sunday,True
2025-12-01,20251201,2025,4,12,December,49,1,Monday,False
2025-12-02,20251202,2025,4,12,December,49,2,Tuesday,False
2025-12-03,20251203,2025,4,12,December,49,3,Wednesday,False
