ReturnID,OrderNumber,ShipmentID,ProductCode,ReturnDate,QuantityReturned,Reason
6729,SO0044486,44486,SAF-0001,2023-02-23,1,Shipping Damage
6730,SO0044486,44486,PWR-0008,2023-02-28,1,Customer Changed Mind
6731,SO0044487,44487,SAF-0014,2022-07-17,11,Customer Changed Mind
6732,SO0044497,44497,FAS-0015,2023-02-15,5,Wrong Item
6733,SO0044497,44497,SAF-0002,2023-02-04,6,Defective
6734,SO0044497,44497,FAS-0011,2023-02-06,2,Defective
6735,SO0044498,44498,HVA-0003,2025-10-24,1,Damaged
6736,SO0044500,44500,SAF-0005,2023-03-18,1,Wrong Item
6737,SO0044506,44506,ELE-0010,2021-11-24,3,Shipping Damage
6738,SO0044508,44508,SAF-0010,2024-09-24,2,Damaged
6739,SO0044509,44509,HVA-0022,2025-09-14,9,Shipping Damage
6740,SO0044515,44515,ELE-0012,2024-02-02,17,Shipping Damage
6741,SO0044517,44517,SAF-0004,2023-10-06,10,Wrong Item
6742,SO0044518,44518,HVA-0024,2024-09-23,1,Wrong Item
6743,SO0044519,44519,PWR-0001,2023-03-04,5,Damaged
6744,SO0044520,44520,PWR-0006,2021-03-01,2,Damaged
6745,SO0044521,44521,FAS-0010,2023-12-19,1,Customer Changed Mind
6746,SO0044531,44531,PWR-0014,2024-09-02,4,Customer Changed Mind
6747,SO0044533,44533,HVA-0008,2025-09-25,2,Customer Changed Mind
6748,SO0044547,44547,FAS-0010,2021-07-28,3,Damaged
6749,SO0044556,44556,FAS-0010,2023-04-28,2,Defective
6750,SO0044557,44557,SAF-0001,2023-10-26,3,Customer Changed Mind
6751,SO0044557,44557,FAS-0003,2023-10-24,3,Wrong Item
6752,SO0044567,44567,HVA-0001,2024-10-28,8,Wrong Item
6753,SO0044569,44569,ELE-0021,2023-11-08,3,Customer Changed Mind
6754,SO0044571,44571,SAF-0010,2024-09-21,14,Damaged
6755,SO0044571,44571,PWR-0011,2024-09-27,3,Defective
6756,SO0044578,44578,HVA-0008,2024-02-14,6,Damaged
6757,SO0044579,44579,ELE-0001,2024-09-11,4,Damaged
6758,SO0044591,44591,SAF-0015,2024-02-17,2,Damaged
6759,SO0044593,44593,HVA-0003,2025-10-03,1,Damaged
6760,SO0044599,44599,FAS-0007,2021-02-24,7,Customer Changed Mind
6761,SO0044600,44600,SAF-0014,2023-03-21,1,Shipping Damage
6762,SO0044602,44602,ELE-0002,2025-03-18,5,Shipping Damage
6763,SO0044602,44602,ELE-0001,2025-03-22,7,Shipping Damage
6764,SO0044604,44604,SAF-0017,2021-04-03,2,Wrong Item
6765,SO0044617,44617,HVA-0025,2021-04-13,1,Shipping Damage
6766,SO0044625,44625,PWR-0005,2021-07-31,3,Defective
6767,SO0044647,44647,HVA-0024,2025-03-02,6,Damaged
6768,SO0044656,44656,HVA-0024,2025-10-23,5,Wrong Item
6769,SO0044664,44664,ELE-0006,2022-01-11,1,Wrong Item
6770,SO0044666,44666,HVA-0020,2025-02-28,4,Damaged
6771,SO0044676,44676,HVA-0008,2025-06-02,7,Defective
6772,SO0044682,44682,HVA-0028,2025-05-10,5,Defective
6773,SO0044692,44692,FAS-0014,2024-09-23,11,Wrong Item
6774,SO0044708,44708,FAS-0008,2025-03-16,13,Damaged
6775,SO0044723,44723,PWR-0003,2025-06-27,1,Customer Changed Mind
6776,SO0044730,44730,SAF-0008,2021-12-07,8,Wrong Item
6777,SO0044740,44740,PWR-0014,2021-10-18,11,Customer Changed Mind
6778,SO0044764,44764,HVA-0025,2021-02-10,2,Shipping Damage
6779,SO0044768,44768,FAS-0010,2022-03-29,14,Shipping Damage
6780,SO0044771,44771,PWR-0009,2023-10-26,5,Wrong Item
6781,SO0044772,44772,SAF-0016,2024-08-28,5,Damaged
6782,SO0044785,44785,ELE-0006,2022-05-28,1,Shipping Damage
6783,SO0044787,44787,SAF-0005,2021-02-08,7,Wrong Item
6784,SO0044796,44796,HVA-0004,2023-04-11,11,Defective
6785,SO0044802,44802,SAF-0017,2023-11-18,12,Defective
6786,SO0044804,44804,ELE-0005,2023-01-06,12,Defective
6787,SO0044821,44821,HVA-0020,2022-04-23,2,Customer Changed Mind
6788,SO0044838,44838,HVA-0027,2024-02-11,9,Damaged
6789,SO0044849,44849,SAF-0010,2024-12-23,2,Customer Changed Mind
6790,SO0044849,44849,ELE-0014,2025-01-08,5,Customer Changed Mind
6791,SO0044861,44861,SAF-0002,2022-08-29,5,Wrong Item
6792,SO0044877,44877,HVA-0021,2025-06-10,8,Wrong Item
6793,SO0044878,44878,FAS-0018,2025-09-27,10,Defective
6794,SO0044894,44894,FAS-0005,2021-06-05,4,Customer Changed Mind
6795,SO0044919,44919,HVA-0015,2021-07-08,6,Wrong Item
6796,SO0044932,44932,HVA-0003,2023-10-31,4,Defective
6797,SO0044945,44945,HVA-0022,2025-12-25,8,Customer Changed Mind
6798,SO0044947,44947,HVA-0011,2022-07-10,8,Defective
6799,SO0044957,44957,SAF-0002,2021-10-16,4,Defective
6800,SO0044963,44963,SAF-0016,2025-06-16,1,Wrong Item
6801,SO0044968,44968,FAS-0014,2023-11-10,2,Shipping Damage
6802,SO0044975,44975,ELE-0006,2024-12-19,16,Defective
6803,SO0044978,44978,ELE-0023,2022-07-25,16,Damaged
6804,SO0044981,44981,SAF-0014,2021-03-19,1,Damaged
6805,SO0044983,44983,HVA-0002,2025-06-25,1,Damaged
6806,SO0044990,44990,HVA-0003,2023-09-09,15,Wrong Item
6807,SO0044991,44991,PWR-0003,2022-06-22,4,Customer Changed Mind
6808,SO0045002,45002,FAS-0002,2024-08-30,14,Shipping Damage
6809,SO0045004,45004,ELE-0006,2021-07-17,1,Shipping Damage
6810,SO0045004,45004,PWR-0002,2021-06-25,4,Damaged
6811,SO0045014,45014,PWR-0008,2021-09-07,3,Defective
6812,SO0045023,45023,FAS-0014,2022-07-03,3,Shipping Damage
6813,SO0045024,45024,PWR-0013,2025-01-12,9,Wrong Item
6814,SO0045030,45030,HVA-0020,2024-12-06,7,Damaged
6815,SO0045030,45030,SAF-0010,2024-11-30,11,Shipping Damage
6816,SO0045037,45037,HVA-0007,2025-11-18,17,Damaged
6817,SO0045038,45038,ELE-0010,2023-09-14,3,Damaged
6818,SO0045039,45039,SAF-0001,2022-06-18,3,Shipping Damage
6819,SO0045046,45046,PWR-0004,2022-02-11,6,Wrong Item
6820,SO0045058,45058,FAS-0011,2023-12-29,11,Damaged
6821,SO0045061,45061,PWR-0006,2025-05-12,2,Wrong Item
6822,SO0045063,45063,FAS-0009,2024-12-11,12,Shipping Damage
6823,SO0045069,45069,HVA-0002,2023-03-14,2,Shipping Damage
6824,SO0045069,45069,SAF-0002,2023-02-16,5,Customer Changed Mind
6825,SO0045071,45071,ELE-0014,2024-09-22,1,Defective
6826,SO0045075,45075,ELE-0011,2025-11-21,4,Wrong Item
6827,SO0045101,45101,HVA-0013,2025-11-12,4,Customer Changed Mind
6828,SO0045112,45112,HVA-0021,2023-12-29,8,Damaged
6829,SO0045119,45119,SAF-0006,2024-12-16,11,Defective
6830,SO0045134,45134,SAF-0010,2024-07-01,3,Defective
6831,SO0045137,45137,FAS-0008,2023-03-13,5,Shipping Damage
6832,SO0045139,45139,ELE-0021,2021-06-30,9,Customer Changed Mind
6833,SO0045140,45140,SAF-0011,2022-03-29,6,Wrong Item
6834,SO0045141,45141,HVA-0013,2022-04-23,5,Defective
6835,SO0045141,45141,HVA-0028,2022-05-01,8,Shipping Damage
6836,SO0045150,45150,FAS-0011,2021-03-23,1,Wrong Item
6837,SO0045160,45160,ELE-0022,2025-04-05,2,Defective
6838,SO0045161,45161,PWR-0006,2025-07-02,2,Defective
6839,SO0045180,45180,FAS-0006,2021-12-28,7,Wrong Item
6840,SO0045181,45181,PWR-0002,2021-09-03,1,Shipping Damage
6841,SO0045181,45181,ELE-0019,2021-09-25,14,Customer Changed Mind
6842,SO0045187,45187,HVA-0021,2025-07-20,11,Customer Changed Mind
6843,SO0045209,45209,SAF-0008,2025-04-24,15,Shipping Damage
6844,SO0045216,45216,HVA-0002,2022-02-27,1,Wrong Item
6845,SO0045224,45224,HVA-0012,2023-07-30,13,Customer Changed Mind
6846,SO0045225,45225,FAS-0015,2023-05-16,8,Customer Changed Mind
6847,SO0045235,45235,HVA-0016,2025-06-23,3,Customer Changed Mind
6848,SO0045250,45250,HVA-0006,2022-07-12,11,Damaged
6849,SO0045264,45264,FAS-0018,2024-04-23,3,Defective
6850,SO0045267,45267,PWR-0006,2021-11-05,1,Defective
6851,SO0045267,45267,SAF-0009,2021-10-30,11,Damaged
6852,SO0045277,45277,SAF-0003,2022-08-16,3,Defective
6853,SO0045281,45281,PWR-0001,2024-01-19,4,Customer Changed Mind
6854,SO0045292,45292,FAS-0014,2023-04-18,1,Wrong Item
6855,SO0045292,45292,PWR-0011,2023-04-20,4,Defective
6856,SO0045294,45294,ELE-0020,2023-08-17,8,Wrong Item
6857,SO0045300,45300,PWR-0008,2021-07-04,9,Customer Changed Mind
6858,SO0045312,45312,HVA-0025,2022-04-05,7,Damaged
6859,SO0045327,45327,PWR-0003,2022-01-27,3,Defective
6860,SO0045339,45339,FAS-0017,2025-03-09,6,Damaged
6861,SO0045352,45352,HVA-0012,2023-08-12,12,Wrong Item
6862,SO0045362,45362,HVA-0007,2025-05-27,4,Shipping Damage
6863,SO0045368,45368,SAF-0008,2021-06-05,1,Customer Changed Mind
6864,SO0045374,45374,PWR-0001,2021-07-22,6,Damaged
6865,SO0045375,45375,PWR-0003,2022-05-27,3,Shipping Damage
6866,SO0045386,45386,PWR-0009,2021-01-27,1,Defective
6867,SO0045388,45388,HVA-0026,2024-07-16,5,Shipping Damage
6868,SO0045389,45389,PWR-0002,2022-04-10,18,Damaged
6869,SO0045389,45389,FAS-0007,2022-04-02,1,Customer Changed Mind
6870,SO0045391,45391,ELE-0009,2021-11-27,7,Defective
6871,SO0045393,45393,ELE-0014,2022-04-06,5,Wrong Item
6872,SO0045394,45394,SAF-0010,2023-05-04,8,Shipping Damage
6873,SO0045417,45417,ELE-0007,2024-10-08,5,Shipping Damage
6874,SO0045423,45423,PWR-0001,2021-03-10,5,Wrong Item
6875,SO0045442,45442,SAF-0009,2022-08-14,3,Shipping Damage
6876,SO0045452,45452,HVA-0013,2024-08-20,7,Damaged
6877,SO0045456,45456,ELE-0004,2022-09-26,3,Defective
6878,SO0045459,45459,PWR-0007,2021-07-12,6,Customer Changed Mind
6879,SO0045463,45463,PWR-0013,2023-05-07,2,Defective
6880,SO0045466,45466,HVA-0004,2021-07-17,4,Shipping Damage
6881,SO0045469,45469,PWR-0009,2025-09-14,8,Shipping Damage
6882,SO0045470,45470,HVA-0003,2021-10-29,4,Damaged
6883,SO0045485,45485,FAS-0015,2021-11-04,8,Shipping Damage
6884,SO0045491,45491,SAF-0003,2023-04-22,9,Customer Changed Mind
6885,SO0045499,45499,SAF-0008,2022-10-06,5,Shipping Damage
6886,SO0045501,45501,PWR-0001,2023-12-12,18,Customer Changed Mind
6887,SO0045511,45511,HVA-0013,2025-10-27,3,Wrong Item
6888,SO0045518,45518,FAS-0015,2024-05-15,4,Defective
6889,SO0045519,45519,SAF-0005,2024-11-23,6,Defective
6890,SO0045530,45530,HVA-0025,2022-05-14,10,Defective
6891,SO0045539,45539,PWR-0012,2023-05-08,8,Wrong Item
6892,SO0045542,45542,ELE-0022,2021-12-20,1,Shipping Damage
6893,SO0045551,45551,HVA-0003,2024-03-28,2,Defective
6894,SO0045554,45554,HVA-0008,2022-03-06,15,Shipping Damage
6895,SO0045554,45554,FAS-0003,2022-03-11,6,Defective
6896,SO0045555,45555,SAF-0016,2021-07-05,2,Shipping Damage
6897,SO0045557,45557,PWR-0009,2022-03-04,4,Defective
6898,SO0045560,45560,FAS-0018,2021-01-28,1,Wrong Item
6899,SO0045561,45561,ELE-0005,2022-10-04,7,Defective
6900,SO0045567,45567,SAF-0003,2022-05-02,6,Shipping Damage
6901,SO0045589,45589,PWR-0004,2024-01-31,1,Shipping Damage
6902,SO0045596,45596,FAS-0001,2021-08-07,2,Defective
6903,SO0045602,45602,HVA-0005,2021-09-13,4,Wrong Item
6904,SO0045615,45615,ELE-0007,2023-02-11,3,Defective
6905,SO0045622,45622,HVA-0026,2021-10-26,13,Defective
6906,SO0045634,45634,HVA-0018,2022-08-19,7,Defective
6907,SO0045635,45635,ELE-0004,2022-12-09,8,Customer Changed Mind
6908,SO0045640,45640,HVA-0005,2025-02-13,12,Wrong Item
6909,SO0045644,45644,ELE-0006,2024-08-21,7,Damaged
6910,SO0045652,45652,FAS-0005,2025-03-16,4,Damaged
6911,SO0045655,45655,HVA-0027,2021-10-08,10,Damaged
6912,SO0045660,45660,HVA-0001,2024-01-24,4,Damaged
6913,SO0045662,45662,ELE-0015,2022-07-11,8,Defective
6914,SO0045665,45665,HVA-0013,2025-11-07,11,Customer Changed Mind
6915,SO0045668,45668,ELE-0019,2025-03-23,2,Wrong Item
6916,SO0045672,45672,PWR-0001,2023-12-24,1,Customer Changed Mind
6917,SO0045674,45674,PWR-0001,2025-01-25,4,Customer Changed Mind
6918,SO0045679,45679,SAF-0010,2026-01-07,15,Damaged
6919,SO0045680,45680,HVA-0027,2024-09-11,5,Customer Changed Mind
6920,SO0045684,45684,ELE-0005,2021-11-23,2,Damaged
6921,SO0045685,45685,ELE-0022,2023-12-14,1,Customer Changed Mind
6922,SO0045687,45687,ELE-0008,2023-09-08,8,Damaged
6923,SO0045698,45698,FAS-0002,2024-06-01,7,Wrong Item
6924,SO0045702,45702,HVA-0026,2024-05-25,9,Defective
6925,SO0045705,45705,SAF-0012,2024-02-07,1,Wrong Item
6926,SO0045707,45707,FAS-0014,2024-12-30,10,Shipping Damage
6927,SO0045708,45708,ELE-0012,2021-04-12,2,Shipping Damage
6928,SO0045714,45714,ELE-0005,2022-11-29,3,Customer Changed Mind
6929,SO0045734,45734,HVA-0012,2024-11-03,4,Defective
6930,SO0045746,45746,PWR-0008,2024-05-22,1,Damaged
6931,SO0045753,45753,ELE-0011,2024-10-24,7,Customer Changed Mind
6932,SO0045755,45755,ELE-0012,2024-12-25,3,Shipping Damage
6933,SO0045769,45769,ELE-0002,2023-03-29,10,Customer Changed Mind
6934,SO0045792,45792,FAS-0016,2022-08-06,1,Defective
6935,SO0045795,45795,SAF-0001,2022-03-30,1,Wrong Item
6936,SO0045797,45797,ELE-0005,2024-07-10,2,Damaged
6937,SO0045806,45806,HVA-0010,2021-05-06,4,Shipping Damage
6938,SO0045808,45808,ELE-0018,2025-12-27,9,Shipping Damage
6939,SO0045829,45829,ELE-0019,2021-09-15,6,Customer Changed Mind
6940,SO0045830,45830,FAS-0007,2021-12-03,1,Damaged
6941,SO0045854,45854,ELE-0001,2023-04-27,3,Defective
6942,SO0045856,45856,FAS-0013,2025-02-28,7,Defective
6943,SO0045857,45857,PWR-0002,2024-06-15,14,Wrong Item
6944,SO0045868,45868,FAS-0017,2023-12-16,1,Customer Changed Mind
6945,SO0045929,45929,PWR-0004,2023-03-27,13,Damaged
6946,SO0045935,45935,ELE-0017,2021-02-17,11,Shipping Damage
6947,SO0045954,45954,SAF-0008,2024-03-26,1,Wrong Item
6948,SO0045956,45956,HVA-0019,2021-02-24,2,Defective
6949,SO0045956,45956,ELE-0022,2021-02-17,5,Damaged
6950,SO0045963,45963,HVA-0009,2023-03-26,1,Shipping Damage
6951,SO0045983,45983,ELE-0021,2023-01-30,6,Customer Changed Mind
6952,SO0045997,45997,SAF-0016,2024-08-20,12,Wrong Item
6953,SO0046000,46000,HVA-0020,2021-02-25,6,Damaged
6954,SO0046001,46001,HVA-0019,2023-03-19,15,Damaged
6955,SO0046002,46002,HVA-0014,2025-09-22,9,Shipping Damage
6956,SO0046004,46004,SAF-0015,2023-08-06,2,Damaged
6957,SO0046012,46012,SAF-0011,2023-05-09,6,Defective
6958,SO0046013,46013,PWR-0009,2023-11-11,2,Defective
6959,SO0046023,46023,HVA-0022,2021-10-16,1,Shipping Damage
6960,SO0046026,46026,ELE-0001,2021-11-05,6,Defective
6961,SO0046027,46027,PWR-0003,2023-04-22,17,Wrong Item
6962,SO0046029,46029,ELE-0013,2025-09-15,1,Defective
6963,SO0046036,46036,HVA-0014,2023-10-21,7,Wrong Item
6964,SO0046037,46037,SAF-0009,2024-05-15,15,Wrong Item
6965,SO0046039,46039,FAS-0013,2023-09-17,12,Shipping Damage
6966,SO0046041,46041,FAS-0018,2023-10-14,3,Defective
6967,SO0046043,46043,PWR-0008,2021-09-18,11,Damaged
6968,SO0046048,46048,PWR-0003,2022-10-23,2,Damaged
6969,SO0046048,46048,SAF-0012,2022-10-21,3,Wrong Item
6970,SO0046054,46054,HVA-0013,2025-06-23,1,Shipping Damage
6971,SO0046068,46068,SAF-0015,2021-10-18,2,Defective
6972,SO0046068,46068,HVA-0020,2021-10-04,13,Defective
6973,SO0046069,46069,SAF-0015,2024-04-22,8,Wrong Item
6974,SO0046085,46085,FAS-0003,2021-04-25,13,Shipping Damage
6975,SO0046090,46090,SAF-0011,2025-10-17,6,Defective
6976,SO0046094,46094,FAS-0009,2023-12-01,3,Customer Changed Mind
6977,SO0046097,46097,FAS-0013,2025-02-25,11,Damaged
6978,SO0046106,46106,ELE-0007,2021-03-08,5,Shipping Damage
6979,SO0046107,46107,SAF-0010,2025-06-26,2,Wrong Item
6980,SO0046114,46114,HVA-0006,2024-05-18,17,Defective
6981,SO0046117,46117,ELE-0011,2023-04-22,4,Damaged
6982,SO0046119,46119,ELE-0001,2023-07-03,5,Defective
6983,SO0046122,46122,HVA-0022,2023-04-10,5,Shipping Damage
6984,SO0046134,46134,SAF-0017,2021-11-12,1,Defective
6985,SO0046134,46134,SAF-0009,2021-10-23,7,Customer Changed Mind
6986,SO0046136,46136,FAS-0006,2025-03-07,1,Damaged
6987,SO0046147,46147,PWR-0001,2023-05-15,7,Defective
6988,SO0046150,46150,HVA-0011,2022-11-14,9,Customer Changed Mind
6989,SO0046155,46155,FAS-0002,2022-01-12,6,Defective
6990,SO0046156,46156,FAS-0005,2023-03-12,5,Defective
6991,SO0046164,46164,SAF-0002,2025-10-29,6,Customer Changed Mind
6992,SO0046173,46173,PWR-0009,2025-10-30,5,Damaged
6993,SO0046175,46175,HVA-0020,2022-12-29,1,Customer Changed Mind
6994,SO0046188,46188,FAS-0013,2021-01-29,4,Wrong Item
6995,SO0046188,46188,FAS-0009,2021-02-06,5,Customer Changed Mind
6996,SO0046195,46195,PWR-0001,2022-12-23,3,Wrong Item
6997,SO0046196,46196,ELE-0015,2023-06-18,1,Customer Changed Mind
6998,SO0046198,46198,SAF-0015,2021-10-05,2,Shipping Damage
6999,SO0046201,46201,ELE-0015,2022-08-03,7,Defective
7000,SO0046202,46202,HVA-0021,2021-09-24,1,Defective
7001,SO0046204,46204,FAS-0015,2023-02-17,12,Defective
7002,SO0046215,46215,ELE-0021,2023-01-12,9,Wrong Item
7003,SO0046224,46224,SAF-0006,2023-05-17,13,Defective
7004,SO0046224,46224,PWR-0009,2023-05-21,6,Customer Changed Mind
7005,SO0046229,46229,PWR-0010,2022-04-11,2,Customer Changed Mind
7006,SO0046233,46233,FAS-0017,2025-11-27,7,Customer Changed Mind
7007,SO0046241,46241,ELE-0012,2023-02-25,15,Damaged
7008,SO0046242,46242,ELE-0004,2021-11-14,5,Defective
7009,SO0046256,46256,FAS-0004,2022-06-25,12,Shipping Damage
7010,SO0046257,46257,PWR-0010,2023-08-24,1,Damaged
7011,SO0046257,46257,HVA-0018,2023-09-01,3,Damaged
7012,SO0046261,46261,HVA-0014,2022-05-14,7,Damaged
7013,SO0046262,46262,HVA-0028,2025-08-04,1,Wrong Item
7014,SO0046278,46278,FAS-0016,2021-10-05,3,Damaged
7015,SO0046281,46281,HVA-0009,2025-02-20,17,Customer Changed Mind
7016,SO0046281,46281,SAF-0006,2025-03-11,4,Defective
7017,SO0046289,46289,HVA-0021,2022-07-05,13,Customer Changed Mind
7018,SO0046298,46298,SAF-0001,2021-05-16,1,Defective
7019,SO0046298,46298,FAS-0014,2021-06-02,1,Damaged
7020,SO0046302,46302,SAF-0013,2021-10-19,2,Wrong Item
7021,SO0046305,46305,FAS-0017,2021-10-09,13,Wrong Item
7022,SO0046306,46306,FAS-0011,2022-11-13,14,Defective
7023,SO0046310,46310,SAF-0006,2025-10-21,2,Defective
7024,SO0046312,46312,SAF-0012,2021-08-27,5,Damaged
7025,SO0046312,46312,SAF-0015,2021-08-05,4,Damaged
7026,SO0046321,46321,SAF-0011,2025-06-22,4,Customer Changed Mind
7027,SO0046324,46324,PWR-0010,2021-07-02,3,Wrong Item
7028,SO0046330,46330,ELE-0019,2021-07-23,13,Customer Changed Mind
7029,SO0046330,46330,ELE-0020,2021-07-26,9,Customer Changed Mind
7030,SO0046342,46342,ELE-0022,2025-05-25,6,Customer Changed Mind
7031,SO0046342,46342,PWR-0010,2025-05-14,14,Wrong Item
7032,SO0046343,46343,HVA-0007,2022-10-30,7,Customer Changed Mind
7033,SO0046348,46348,ELE-0020,2022-01-08,18,Shipping Damage
7034,SO0046363,46363,HVA-0014,2024-08-14,7,Customer Changed Mind
7035,SO0046364,46364,HVA-0006,2023-06-18,8,Defective
7036,SO0046376,46376,ELE-0014,2021-12-03,6,Damaged
7037,SO0046395,46395,SAF-0011,2024-06-21,1,Customer Changed Mind
7038,SO0046398,46398,HVA-0021,2023-04-21,1,Damaged
7039,SO0046399,46399,SAF-0017,2025-04-05,7,Wrong Item
7040,SO0046417,46417,ELE-0019,2024-10-16,14,Wrong Item
7041,SO0046421,46421,PWR-0001,2021-08-08,13,Defective
7042,SO0046443,46443,PWR-0005,2025-10-25,5,Shipping Damage
7043,SO0046450,46450,ELE-0008,2022-10-02,3,Damaged
7044,SO0046457,46457,SAF-0017,2025-04-21,12,Customer Changed Mind
7045,SO0046461,46461,SAF-0005,2024-07-15,19,Customer Changed Mind
7046,SO0046471,46471,SAF-0015,2024-02-02,11,Damaged
7047,SO0046472,46472,PWR-0012,2023-11-02,6,Shipping Damage
7048,SO0046474,46474,HVA-0018,2024-08-06,6,Defective
7049,SO0046495,46495,HVA-0002,2023-09-09,1,Defective
7050,SO0046501,46501,ELE-0008,2022-08-07,20,Wrong Item
7051,SO0046514,46514,PWR-0014,2023-10-06,6,Wrong Item
7052,SO0046517,46517,PWR-0011,2023-12-24,10,Wrong Item
7053,SO0046519,46519,HVA-0005,2025-03-14,8,Customer Changed Mind
7054,SO0046521,46521,ELE-0007,2023-03-03,1,Wrong Item
7055,SO0046522,46522,FAS-0013,2022-04-27,1,Damaged
7056,SO0046527,46527,HVA-0020,2025-03-02,1,Defective
7057,SO0046536,46536,HVA-0001,2023-11-15,6,Customer Changed Mind
7058,SO0046540,46540,ELE-0006,2023-01-24,1,Shipping Damage
7059,SO0046547,46547,HVA-0019,2024-03-21,5,Customer Changed Mind
7060,SO0046547,46547,PWR-0011,2024-03-09,4,Damaged
7061,SO0046554,46554,PWR-0003,2021-04-18,3,Customer Changed Mind
7062,SO0046555,46555,HVA-0008,2022-04-14,3,Damaged
7063,SO0046563,46563,HVA-0021,2023-11-05,10,Damaged
7064,SO0046565,46565,ELE-0021,2024-01-20,3,Wrong Item
7065,SO0046572,46572,ELE-0001,2023-03-28,2,Shipping Damage
7066,SO0046573,46573,ELE-0022,2023-10-02,16,Shipping Damage
7067,SO0046577,46577,FAS-0002,2025-04-05,18,Customer Changed Mind
7068,SO0046581,46581,SAF-0017,2023-01-31,6,Defective
7069,SO0046586,46586,ELE-0012,2025-11-11,5,Wrong Item
7070,SO0046597,46597,HVA-0004,2023-12-20,3,Shipping Damage
7071,SO0046599,46599,PWR-0011,2023-03-22,10,Damaged
7072,SO0046608,46608,ELE-0023,2023-09-24,5,Wrong Item
7073,SO0046608,46608,SAF-0006,2023-10-08,5,Customer Changed Mind
7074,SO0046608,46608,HVA-0027,2023-09-25,9,Damaged
7075,SO0046637,46637,SAF-0001,2024-07-11,2,Customer Changed Mind
7076,SO0046641,46641,ELE-0015,2022-06-27,13,Wrong Item
7077,SO0046646,46646,SAF-0008,2025-01-27,10,Defective
7078,SO0046647,46647,FAS-0002,2022-03-31,18,Wrong Item
7079,SO0046648,46648,PWR-0010,2025-05-29,5,Defective
7080,SO0046661,46661,HVA-0020,2024-02-20,5,Defective
7081,SO0046661,46661,ELE-0013,2024-02-06,10,Shipping Damage
7082,SO0046667,46667,ELE-0006,2021-06-13,6,Defective
7083,SO0046674,46674,PWR-0014,2025-07-06,1,Customer Changed Mind
7084,SO0046694,46694,HVA-0017,2023-03-20,12,Wrong Item
7085,SO0046696,46696,PWR-0002,2025-10-30,10,Damaged
7086,SO0046697,46697,PWR-0004,2021-05-19,2,Shipping Damage
7087,SO0046721,46721,FAS-0002,2023-02-15,12,Customer Changed Mind
7088,SO0046744,46744,HVA-0019,2023-05-31,9,Wrong Item
7089,SO0046747,46747,SAF-0005,2025-06-08,7,Wrong Item
7090,SO0046772,46772,ELE-0011,2025-12-17,10,Wrong Item
7091,SO0046777,46777,HVA-0001,2025-07-17,5,Shipping Damage
7092,SO0046778,46778,PWR-0009,2022-08-05,1,Customer Changed Mind
7093,SO0046779,46779,HVA-0013,2025-03-06,5,Wrong Item
7094,SO0046783,46783,SAF-0006,2021-03-28,8,Shipping Damage
7095,SO0046786,46786,SAF-0011,2022-04-26,3,Shipping Damage
7096,SO0046798,46798,FAS-0012,2023-11-11,10,Defective
7097,SO0046799,46799,SAF-0001,2025-04-11,7,Wrong Item
7098,SO0046818,46818,ELE-0019,2025-06-02,11,Shipping Damage
7099,SO0046837,46837,FAS-0016,2021-12-12,4,Damaged
7100,SO0046838,46838,PWR-0005,2023-05-14,8,Wrong Item
7101,SO0046846,46846,ELE-0022,2021-02-04,3,Shipping Damage
7102,SO0046855,46855,PWR-0002,2021-09-13,8,Damaged
7103,SO0046860,46860,FAS-0003,2022-07-31,3,Damaged
7104,SO0046862,46862,PWR-0012,2023-11-02,6,Damaged
7105,SO0046862,46862,PWR-0009,2023-11-06,3,Defective
7106,SO0046865,46865,ELE-0013,2021-05-06,1,Damaged
7107,SO0046866,46866,FAS-0001,2024-08-06,6,Damaged
7108,SO0046866,46866,PWR-0011,2024-08-08,1,Customer Changed Mind
7109,SO0046883,46883,FAS-0004,2024-12-16,2,Shipping Damage
7110,SO0046885,46885,HVA-0015,2022-04-07,8,Defective
7111,SO0046887,46887,FAS-0011,2024-03-23,5,Wrong Item
7112,SO0046891,46891,ELE-0020,2025-01-09,10,Shipping Damage
7113,SO0046892,46892,SAF-0006,2025-03-12,6,Customer Changed Mind
7114,SO0046899,46899,ELE-0015,2024-07-01,13,Wrong Item
7115,SO0046899,46899,HVA-0007,2024-06-26,8,Defective
7116,SO0046911,46911,HVA-0023,2021-02-14,13,Defective
7117,SO0046926,46926,ELE-0021,2022-09-20,5,Customer Changed Mind
7118,SO0046930,46930,SAF-0004,2021-05-12,5,Damaged
7119,SO0046931,46931,HVA-0024,2024-11-04,4,Shipping Damage
7120,SO0046933,46933,PWR-0006,2021-03-24,9,Customer Changed Mind
7121,SO0046942,46942,HVA-0011,2025-01-29,10,Damaged
7122,SO0046949,46949,SAF-0003,2021-12-03,4,Wrong Item
7123,SO0046957,46957,PWR-0006,2021-12-28,11,Wrong Item
7124,SO0046957,46957,ELE-0017,2022-01-02,3,Shipping Damage
7125,SO0046968,46968,ELE-0012,2023-09-12,3,Damaged
7126,SO0046970,46970,FAS-0003,2021-02-07,1,Wrong Item
7127,SO0046970,46970,HVA-0005,2021-02-06,6,Shipping Damage
7128,SO0046975,46975,ELE-0023,2023-07-17,3,Damaged
7129,SO0046985,46985,ELE-0013,2021-06-15,6,Customer Changed Mind
